Date,T-48,T-47,T-46,T-45,T-44,T-43,T-42,T-41,T-40,T-39,T-38,T-37,T-36,T-35,T-34,T-33,T-32,T-31,T-30,T-29,T-28,T-27,T-26,T-25,T-24,T-23,T-22,T-21,T-20,T-19,T-18,T-17,T-16,T-15,T-14,T-13,T-12,T-11,T-10,T-9,T-8,T-7,T-6,T-5,T-4,T-3,T-2,T-1,window_statistic_12_std,difference_13_12-1,difference_statistic_3_1_abs_energy,tzero,Target_Tplus2
1957-05-01,11.9092,12.0642,12.245,12.4259,12.4259,12.3225,12.245,12.6584,13.3559,12.9942,12.9425,12.7875,12.5292,12.7359,13.0717,13.4076,13.4592,13.3559,13.4076,14.0792,14.4925,14.4409,14.4409,14.2859,14.0017,14.1309,14.4925,15.2159,15.3192,15.035,15.1125,15.8876,16.4559,16.2492,16.0942,15.8876,15.7326,15.8359,16.0684,16.4559,16.3526,16.0684,16.0684,16.7917,17.5409,17.3084,17.0759,16.7917,0.5664637180692941,0.7750000000000004,0.1614824500000004,16.5076,17.3859
1957-06-01,12.0642,12.245,12.4259,12.4259,12.3225,12.245,12.6584,13.3559,12.9942,12.9425,12.7875,12.5292,12.7359,13.0717,13.4076,13.4592,13.3559,13.4076,14.0792,14.4925,14.4409,14.4409,14.2859,14.0017,14.1309,14.4925,15.2159,15.3192,15.035,15.1125,15.8876,16.4559,16.2492,16.0942,15.8876,15.7326,15.8359,16.0684,16.4559,16.3526,16.0684,16.0684,16.7917,17.5409,17.3084,17.0759,16.7917,16.5076,0.5163936087585385,0.8783000000000012,0.12339636999999995,16.7142,17.9284
1957-07-01,12.245,12.4259,12.4259,12.3225,12.245,12.6584,13.3559,12.9942,12.9425,12.7875,12.5292,12.7359,13.0717,13.4076,13.4592,13.3559,13.4076,14.0792,14.4925,14.4409,14.4409,14.2859,14.0017,14.1309,14.4925,15.2159,15.3192,15.035,15.1125,15.8876,16.4559,16.2492,16.0942,15.8876,15.7326,15.8359,16.0684,16.4559,16.3526,16.0684,16.0684,16.7917,17.5409,17.3084,17.0759,16.7917,16.5076,16.7142,0.46670638603289843,1.317499999999999,0.4938644499999976,17.3859,17.6701
1957-08-01,12.4259,12.4259,12.3225,12.245,12.6584,13.3559,12.9942,12.9425,12.7875,12.5292,12.7359,13.0717,13.4076,13.4592,13.3559,13.4076,14.0792,14.4925,14.4409,14.4409,14.2859,14.0017,14.1309,14.4925,15.2159,15.3192,15.035,15.1125,15.8876,16.4559,16.2492,16.0942,15.8876,15.7326,15.8359,16.0684,16.4559,16.3526,16.0684,16.0684,16.7917,17.5409,17.3084,17.0759,16.7917,16.5076,16.7142,17.3859,0.47299512388842035,1.4725000000000001,0.7454871399999974,17.9284,17.1792
1957-09-01,12.4259,12.3225,12.245,12.6584,13.3559,12.9942,12.9425,12.7875,12.5292,12.7359,13.0717,13.4076,13.4592,13.3559,13.4076,14.0792,14.4925,14.4409,14.4409,14.2859,14.0017,14.1309,14.4925,15.2159,15.3192,15.035,15.1125,15.8876,16.4559,16.2492,16.0942,15.8876,15.7326,15.8359,16.0684,16.4559,16.3526,16.0684,16.0684,16.7917,17.5409,17.3084,17.0759,16.7917,16.5076,16.7142,17.3859,17.9284,0.5620660332771309,1.3175000000000026,0.36102513999999963,17.6701,17.2309
1957-10-01,12.3225,12.245,12.6584,13.3559,12.9942,12.9425,12.7875,12.5292,12.7359,13.0717,13.4076,13.4592,13.3559,13.4076,14.0792,14.4925,14.4409,14.4409,14.2859,14.0017,14.1309,14.4925,15.2159,15.3192,15.035,15.1125,15.8876,16.4559,16.2492,16.0942,15.8876,15.7326,15.8359,16.0684,16.4559,16.3526,16.0684,16.0684,16.7917,17.5409,17.3084,17.0759,16.7917,16.5076,16.7142,17.3859,17.9284,17.6701,0.5772176544039134,1.1108000000000011,0.3077016999999991,17.1792,17.8767
1957-11-01,12.245,12.6584,13.3559,12.9942,12.9425,12.7875,12.5292,12.7359,13.0717,13.4076,13.4592,13.3559,13.4076,14.0792,14.4925,14.4409,14.4409,14.2859,14.0017,14.1309,14.4925,15.2159,15.3192,15.035,15.1125,15.8876,16.4559,16.2492,16.0942,15.8876,15.7326,15.8359,16.0684,16.4559,16.3526,16.0684,16.0684,16.7917,17.5409,17.3084,17.0759,16.7917,16.5076,16.7142,17.3859,17.9284,17.6701,17.1792,0.5072020849720553,1.1624999999999979,0.24365569999999953,17.2309,18.4967
1957-12-01,12.6584,13.3559,12.9942,12.9425,12.7875,12.5292,12.7359,13.0717,13.4076,13.4592,13.3559,13.4076,14.0792,14.4925,14.4409,14.4409,14.2859,14.0017,14.1309,14.4925,15.2159,15.3192,15.035,15.1125,15.8876,16.4559,16.2492,16.0942,15.8876,15.7326,15.8359,16.0684,16.4559,16.3526,16.0684,16.0684,16.7917,17.5409,17.3084,17.0759,16.7917,16.5076,16.7142,17.3859,17.9284,17.6701,17.1792,17.2309,0.4055245083530712,1.0850000000000009,0.41973053000000127,17.8767,18.1867
1958-01-01,13.3559,12.9942,12.9425,12.7875,12.5292,12.7359,13.0717,13.4076,13.4592,13.3559,13.4076,14.0792,14.4925,14.4409,14.4409,14.2859,14.0017,14.1309,14.4925,15.2159,15.3192,15.035,15.1125,15.8876,16.4559,16.2492,16.0942,15.8876,15.7326,15.8359,16.0684,16.4559,16.3526,16.0684,16.0684,16.7917,17.5409,17.3084,17.0759,16.7917,16.5076,16.7142,17.3859,17.9284,17.6701,17.1792,17.2309,17.8767,0.42975387230819556,0.9558,0.8014576400000029,18.4967,17.9542
1958-02-01,12.9942,12.9425,12.7875,12.5292,12.7359,13.0717,13.4076,13.4592,13.3559,13.4076,14.0792,14.4925,14.4409,14.4409,14.2859,14.0017,14.1309,14.4925,15.2159,15.3192,15.035,15.1125,15.8876,16.4559,16.2492,16.0942,15.8876,15.7326,15.8359,16.0684,16.4559,16.3526,16.0684,16.0684,16.7917,17.5409,17.3084,17.0759,16.7917,16.5076,16.7142,17.3859,17.9284,17.6701,17.1792,17.2309,17.8767,18.4967,0.5459191201669794,0.8782999999999994,0.48050000000000265,18.1867,17.3342
1958-03-01,12.9425,12.7875,12.5292,12.7359,13.0717,13.4076,13.4592,13.3559,13.4076,14.0792,14.4925,14.4409,14.4409,14.2859,14.0017,14.1309,14.4925,15.2159,15.3192,15.035,15.1125,15.8876,16.4559,16.2492,16.0942,15.8876,15.7326,15.8359,16.0684,16.4559,16.3526,16.0684,16.0684,16.7917,17.5409,17.3084,17.0759,16.7917,16.5076,16.7142,17.3859,17.9284,17.6701,17.1792,17.2309,17.8767,18.4967,18.1867,0.5926919707759014,0.8782999999999994,0.15015625000000055,17.9542,16.9984
1958-04-01,12.7875,12.5292,12.7359,13.0717,13.4076,13.4592,13.3559,13.4076,14.0792,14.4925,14.4409,14.4409,14.2859,14.0017,14.1309,14.4925,15.2159,15.3192,15.035,15.1125,15.8876,16.4559,16.2492,16.0942,15.8876,15.7326,15.8359,16.0684,16.4559,16.3526,16.0684,16.0684,16.7917,17.5409,17.3084,17.0759,16.7917,16.5076,16.7142,17.3859,17.9284,17.6701,17.1792,17.2309,17.8767,18.4967,18.1867,17.9542,0.5998263861665861,0.5425000000000004,0.4384562500000004,17.3342,17.4376
1958-05-01,12.5292,12.7359,13.0717,13.4076,13.4592,13.3559,13.4076,14.0792,14.4925,14.4409,14.4409,14.2859,14.0017,14.1309,14.4925,15.2159,15.3192,15.035,15.1125,15.8876,16.4559,16.2492,16.0942,15.8876,15.7326,15.8359,16.0684,16.4559,16.3526,16.0684,16.0684,16.7917,17.5409,17.3084,17.0759,16.7917,16.5076,16.7142,17.3859,17.9284,17.6701,17.1792,17.2309,17.8767,18.4967,18.1867,17.9542,17.3342,0.5646385958193866,0.4908000000000001,0.49716164000000057,16.9984,17.9284
1958-06-01,12.7359,13.0717,13.4076,13.4592,13.3559,13.4076,14.0792,14.4925,14.4409,14.4409,14.2859,14.0017,14.1309,14.4925,15.2159,15.3192,15.035,15.1125,15.8876,16.4559,16.2492,16.0942,15.8876,15.7326,15.8359,16.0684,16.4559,16.3526,16.0684,16.0684,16.7917,17.5409,17.3084,17.0759,16.7917,16.5076,16.7142,17.3859,17.9284,17.6701,17.1792,17.2309,17.8767,18.4967,18.1867,17.9542,17.3342,16.9984,0.5028627518739301,0.723399999999998,0.30565827999999895,17.4376,18.6517
1958-07-01,13.0717,13.4076,13.4592,13.3559,13.4076,14.0792,14.4925,14.4409,14.4409,14.2859,14.0017,14.1309,14.4925,15.2159,15.3192,15.035,15.1125,15.8876,16.4559,16.2492,16.0942,15.8876,15.7326,15.8359,16.0684,16.4559,16.3526,16.0684,16.0684,16.7917,17.5409,17.3084,17.0759,16.7917,16.5076,16.7142,17.3859,17.9284,17.6701,17.1792,17.2309,17.8767,18.4967,18.1867,17.9542,17.3342,16.9984,17.4376,0.43416980325162585,0.5425000000000004,0.43378127999999977,17.9284,18.7034
1958-08-01,13.4076,13.4592,13.3559,13.4076,14.0792,14.4925,14.4409,14.4409,14.2859,14.0017,14.1309,14.4925,15.2159,15.3192,15.035,15.1125,15.8876,16.4559,16.2492,16.0942,15.8876,15.7326,15.8359,16.0684,16.4559,16.3526,16.0684,16.0684,16.7917,17.5409,17.3084,17.0759,16.7917,16.5076,16.7142,17.3859,17.9284,17.6701,17.1792,17.2309,17.8767,18.4967,18.1867,17.9542,17.3342,16.9984,17.4376,17.9284,0.43361019961289343,0.7233000000000018,0.7640475300000027,18.6517,18.1351
1958-09-01,13.4592,13.3559,13.4076,14.0792,14.4925,14.4409,14.4409,14.2859,14.0017,14.1309,14.4925,15.2159,15.3192,15.035,15.1125,15.8876,16.4559,16.2492,16.0942,15.8876,15.7326,15.8359,16.0684,16.4559,16.3526,16.0684,16.0684,16.7917,17.5409,17.3084,17.0759,16.7917,16.5076,16.7142,17.3859,17.9284,17.6701,17.1792,17.2309,17.8767,18.4967,18.1867,17.9542,17.3342,16.9984,17.4376,17.9284,18.6517,0.5072557918184213,1.033299999999997,0.5258357800000023,18.7034,18.0576
1958-10-01,13.3559,13.4076,14.0792,14.4925,14.4409,14.4409,14.2859,14.0017,14.1309,14.4925,15.2159,15.3192,15.035,15.1125,15.8876,16.4559,16.2492,16.0942,15.8876,15.7326,15.8359,16.0684,16.4559,16.3526,16.0684,16.0684,16.7917,17.5409,17.3084,17.0759,16.7917,16.5076,16.7142,17.3859,17.9284,17.6701,17.1792,17.2309,17.8767,18.4967,18.1867,17.9542,17.3342,16.9984,17.4376,17.9284,18.6517,18.7034,0.5708779371259869,0.9558999999999997,0.3256377799999964,18.1351,19.0134
1958-11-01,13.4076,14.0792,14.4925,14.4409,14.4409,14.2859,14.0017,14.1309,14.4925,15.2159,15.3192,15.035,15.1125,15.8876,16.4559,16.2492,16.0942,15.8876,15.7326,15.8359,16.0684,16.4559,16.3526,16.0684,16.0684,16.7917,17.5409,17.3084,17.0759,16.7917,16.5076,16.7142,17.3859,17.9284,17.6701,17.1792,17.2309,17.8767,18.4967,18.1867,17.9542,17.3342,16.9984,17.4376,17.9284,18.6517,18.7034,18.1351,0.5401647716720851,0.8267000000000024,0.32897113999999683,18.0576,20.0209
1958-12-01,14.0792,14.4925,14.4409,14.4409,14.2859,14.0017,14.1309,14.4925,15.2159,15.3192,15.035,15.1125,15.8876,16.4559,16.2492,16.0942,15.8876,15.7326,15.8359,16.0684,16.4559,16.3526,16.0684,16.0684,16.7917,17.5409,17.3084,17.0759,16.7917,16.5076,16.7142,17.3859,17.9284,17.6701,17.1792,17.2309,17.8767,18.4967,18.1867,17.9542,17.3342,16.9984,17.4376,17.9284,18.6517,18.7034,18.1351,18.0576,0.500255185644176,1.1367000000000012,0.91955989,19.0134,19.6851
1959-01-01,14.4925,14.4409,14.4409,14.2859,14.0017,14.1309,14.4925,15.2159,15.3192,15.035,15.1125,15.8876,16.4559,16.2492,16.0942,15.8876,15.7326,15.8359,16.0684,16.4559,16.3526,16.0684,16.0684,16.7917,17.5409,17.3084,17.0759,16.7917,16.5076,16.7142,17.3859,17.9284,17.6701,17.1792,17.2309,17.8767,18.4967,18.1867,17.9542,17.3342,16.9984,17.4376,17.9284,18.6517,18.7034,18.1351,18.0576,19.0134,0.5739120981377629,1.5242000000000004,1.9286098900000006,20.0209,19.5817
1959-02-01,14.4409,14.4409,14.2859,14.0017,14.1309,14.4925,15.2159,15.3192,15.035,15.1125,15.8876,16.4559,16.2492,16.0942,15.8876,15.7326,15.8359,16.0684,16.4559,16.3526,16.0684,16.0684,16.7917,17.5409,17.3084,17.0759,16.7917,16.5076,16.7142,17.3859,17.9284,17.6701,17.1792,17.2309,17.8767,18.4967,18.1867,17.9542,17.3342,16.9984,17.4376,17.9284,18.6517,18.7034,18.1351,18.0576,19.0134,20.0209,0.7835952803158872,1.4984000000000002,1.1278178900000024,19.6851,19.1167
1959-03-01,14.4409,14.2859,14.0017,14.1309,14.4925,15.2159,15.3192,15.035,15.1125,15.8876,16.4559,16.2492,16.0942,15.8876,15.7326,15.8359,16.0684,16.4559,16.3526,16.0684,16.0684,16.7917,17.5409,17.3084,17.0759,16.7917,16.5076,16.7142,17.3859,17.9284,17.6701,17.1792,17.2309,17.8767,18.4967,18.1867,17.9542,17.3342,16.9984,17.4376,17.9284,18.6517,18.7034,18.1351,18.0576,19.0134,20.0209,19.6851,0.8841714307128957,1.6275000000000013,0.1234532000000011,19.5817,18.9876
1959-04-01,14.2859,14.0017,14.1309,14.4925,15.2159,15.3192,15.035,15.1125,15.8876,16.4559,16.2492,16.0942,15.8876,15.7326,15.8359,16.0684,16.4559,16.3526,16.0684,16.0684,16.7917,17.5409,17.3084,17.0759,16.7917,16.5076,16.7142,17.3859,17.9284,17.6701,17.1792,17.2309,17.8767,18.4967,18.1867,17.9542,17.3342,16.9984,17.4376,17.9284,18.6517,18.7034,18.1351,18.0576,19.0134,20.0209,19.6851,19.5817,0.9397143621497736,1.7825000000000024,0.22691655999999924,19.1167,19.5817
1959-05-01,14.0017,14.1309,14.4925,15.2159,15.3192,15.035,15.1125,15.8876,16.4559,16.2492,16.0942,15.8876,15.7326,15.8359,16.0684,16.4559,16.3526,16.0684,16.0684,16.7917,17.5409,17.3084,17.0759,16.7917,16.5076,16.7142,17.3859,17.9284,17.6701,17.1792,17.2309,17.8767,18.4967,18.1867,17.9542,17.3342,16.9984,17.4376,17.9284,18.6517,18.7034,18.1351,18.0576,19.0134,20.0209,19.6851,19.5817,19.1167,0.8891775660063006,1.9892000000000003,0.23289181000000014,18.9876,20.0984
1959-06-01,14.1309,14.4925,15.2159,15.3192,15.035,15.1125,15.8876,16.4559,16.2492,16.0942,15.8876,15.7326,15.8359,16.0684,16.4559,16.3526,16.0684,16.0684,16.7917,17.5409,17.3084,17.0759,16.7917,16.5076,16.7142,17.3859,17.9284,17.6701,17.1792,17.2309,17.8767,18.4967,18.1867,17.9542,17.3342,16.9984,17.4376,17.9284,18.6517,18.7034,18.1351,18.0576,19.0134,20.0209,19.6851,19.5817,19.1167,18.9876,0.7472120259114321,2.1441000000000017,0.3696216200000014,19.5817,20.5117
1959-07-01,14.4925,15.2159,15.3192,15.035,15.1125,15.8876,16.4559,16.2492,16.0942,15.8876,15.7326,15.8359,16.0684,16.4559,16.3526,16.0684,16.0684,16.7917,17.5409,17.3084,17.0759,16.7917,16.5076,16.7142,17.3859,17.9284,17.6701,17.1792,17.2309,17.8767,18.4967,18.1867,17.9542,17.3342,16.9984,17.4376,17.9284,18.6517,18.7034,18.1351,18.0576,19.0134,20.0209,19.6851,19.5817,19.1167,18.9876,19.5817,0.6565108327679496,2.1700000000000017,0.6199337000000014,20.0984,20.7184
1959-08-01,15.2159,15.3192,15.035,15.1125,15.8876,16.4559,16.2492,16.0942,15.8876,15.7326,15.8359,16.0684,16.4559,16.3526,16.0684,16.0684,16.7917,17.5409,17.3084,17.0759,16.7917,16.5076,16.7142,17.3859,17.9284,17.6701,17.1792,17.2309,17.8767,18.4967,18.1867,17.9542,17.3342,16.9984,17.4376,17.9284,18.6517,18.7034,18.1351,18.0576,19.0134,20.0209,19.6851,19.5817,19.1167,18.9876,19.5817,20.0984,0.6475551359515437,1.8599999999999994,0.43779577999999986,20.5117,19.7884
1959-09-01,15.3192,15.035,15.1125,15.8876,16.4559,16.2492,16.0942,15.8876,15.7326,15.8359,16.0684,16.4559,16.3526,16.0684,16.0684,16.7917,17.5409,17.3084,17.0759,16.7917,16.5076,16.7142,17.3859,17.9284,17.6701,17.1792,17.2309,17.8767,18.4967,18.1867,17.9542,17.3342,16.9984,17.4376,17.9284,18.6517,18.7034,18.1351,18.0576,19.0134,20.0209,19.6851,19.5817,19.1167,18.9876,19.5817,20.0984,20.5117,0.730367079463395,2.0150000000000006,0.21354177999999877,20.7184,19.7367
1959-10-01,15.035,15.1125,15.8876,16.4559,16.2492,16.0942,15.8876,15.7326,15.8359,16.0684,16.4559,16.3526,16.0684,16.0684,16.7917,17.5409,17.3084,17.0759,16.7917,16.5076,16.7142,17.3859,17.9284,17.6701,17.1792,17.2309,17.8767,18.4967,18.1867,17.9542,17.3342,16.9984,17.4376,17.9284,18.6517,18.7034,18.1351,18.0576,19.0134,20.0209,19.6851,19.5817,19.1167,18.9876,19.5817,20.0984,20.5117,20.7184,0.8038781615031386,1.653299999999998,0.9076248899999986,19.7884,20.8734
1959-11-01,15.1125,15.8876,16.4559,16.2492,16.0942,15.8876,15.7326,15.8359,16.0684,16.4559,16.3526,16.0684,16.0684,16.7917,17.5409,17.3084,17.0759,16.7917,16.5076,16.7142,17.3859,17.9284,17.6701,17.1792,17.2309,17.8767,18.4967,18.1867,17.9542,17.3342,16.9984,17.4376,17.9284,18.6517,18.7034,18.1351,18.0576,19.0134,20.0209,19.6851,19.5817,19.1167,18.9876,19.5817,20.0984,20.5117,20.7184,19.7884,0.7001528559298079,1.6790999999999983,0.8675728899999995,19.7367,21.7518
1959-12-01,15.8876,16.4559,16.2492,16.0942,15.8876,15.7326,15.8359,16.0684,16.4559,16.3526,16.0684,16.0684,16.7917,17.5409,17.3084,17.0759,16.7917,16.5076,16.7142,17.3859,17.9284,17.6701,17.1792,17.2309,17.8767,18.4967,18.1867,17.9542,17.3342,16.9984,17.4376,17.9284,18.6517,18.7034,18.1351,18.0576,19.0134,20.0209,19.6851,19.5817,19.1167,18.9876,19.5817,20.0984,20.5117,20.7184,19.7884,19.7367,0.5242499056191297,1.8599999999999994,1.2947597800000026,20.8734,21.4417
1960-01-01,16.4559,16.2492,16.0942,15.8876,15.7326,15.8359,16.0684,16.4559,16.3526,16.0684,16.0684,16.7917,17.5409,17.3084,17.0759,16.7917,16.5076,16.7142,17.3859,17.9284,17.6701,17.1792,17.2309,17.8767,18.4967,18.1867,17.9542,17.3342,16.9984,17.4376,17.9284,18.6517,18.7034,18.1351,18.0576,19.0134,20.0209,19.6851,19.5817,19.1167,18.9876,19.5817,20.0984,20.5117,20.7184,19.7884,19.7367,20.8734,0.5611436656879113,1.7308999999999983,2.0636734500000014,21.7518,21.5451
1960-02-01,16.2492,16.0942,15.8876,15.7326,15.8359,16.0684,16.4559,16.3526,16.0684,16.0684,16.7917,17.5409,17.3084,17.0759,16.7917,16.5076,16.7142,17.3859,17.9284,17.6701,17.1792,17.2309,17.8767,18.4967,18.1867,17.9542,17.3342,16.9984,17.4376,17.9284,18.6517,18.7034,18.1351,18.0576,19.0134,20.0209,19.6851,19.5817,19.1167,18.9876,19.5817,20.0984,20.5117,20.7184,19.7884,19.7367,20.8734,21.7518,0.7622396542791218,1.7566000000000024,0.8677485699999976,21.4417,20.8217
1960-03-01,16.0942,15.8876,15.7326,15.8359,16.0684,16.4559,16.3526,16.0684,16.0684,16.7917,17.5409,17.3084,17.0759,16.7917,16.5076,16.7142,17.3859,17.9284,17.6701,17.1792,17.2309,17.8767,18.4967,18.1867,17.9542,17.3342,16.9984,17.4376,17.9284,18.6517,18.7034,18.1351,18.0576,19.0134,20.0209,19.6851,19.5817,19.1167,18.9876,19.5817,20.0984,20.5117,20.7184,19.7884,19.7367,20.8734,21.7518,21.4417,0.8449829046594174,1.9634,0.10685356999999919,21.5451,20.2017
1960-04-01,15.8876,15.7326,15.8359,16.0684,16.4559,16.3526,16.0684,16.0684,16.7917,17.5409,17.3084,17.0759,16.7917,16.5076,16.7142,17.3859,17.9284,17.6701,17.1792,17.2309,17.8767,18.4967,18.1867,17.9542,17.3342,16.9984,17.4376,17.9284,18.6517,18.7034,18.1351,18.0576,19.0134,20.0209,19.6851,19.5817,19.1167,18.9876,19.5817,20.0984,20.5117,20.7184,19.7884,19.7367,20.8734,21.7518,21.4417,21.5451,0.9010649017813432,1.7049999999999983,0.5339991200000025,20.8217,20.7184
1960-05-01,15.7326,15.8359,16.0684,16.4559,16.3526,16.0684,16.0684,16.7917,17.5409,17.3084,17.0759,16.7917,16.5076,16.7142,17.3859,17.9284,17.6701,17.1792,17.2309,17.8767,18.4967,18.1867,17.9542,17.3342,16.9984,17.4376,17.9284,18.6517,18.7034,18.1351,18.0576,19.0134,20.0209,19.6851,19.5817,19.1167,18.9876,19.5817,20.0984,20.5117,20.7184,19.7884,19.7367,20.8734,21.7518,21.4417,21.5451,20.8217,0.8274453189385588,1.2140999999999984,0.9077075600000035,20.2017,21.2351
1960-06-01,15.8359,16.0684,16.4559,16.3526,16.0684,16.0684,16.7917,17.5409,17.3084,17.0759,16.7917,16.5076,16.7142,17.3859,17.9284,17.6701,17.1792,17.2309,17.8767,18.4967,18.1867,17.9542,17.3342,16.9984,17.4376,17.9284,18.6517,18.7034,18.1351,18.0576,19.0134,20.0209,19.6851,19.5817,19.1167,18.9876,19.5817,20.0984,20.5117,20.7184,19.7884,19.7367,20.8734,21.7518,21.4417,21.5451,20.8217,20.2017,0.7026022240274602,1.1366999999999976,0.6513788900000015,20.7184,22.0617
1960-07-01,16.0684,16.4559,16.3526,16.0684,16.0684,16.7917,17.5409,17.3084,17.0759,16.7917,16.5076,16.7142,17.3859,17.9284,17.6701,17.1792,17.2309,17.8767,18.4967,18.1867,17.9542,17.3342,16.9984,17.4376,17.9284,18.6517,18.7034,18.1351,18.0576,19.0134,20.0209,19.6851,19.5817,19.1167,18.9876,19.5817,20.0984,20.5117,20.7184,19.7884,19.7367,20.8734,21.7518,21.4417,21.5451,20.8217,20.2017,20.7184,0.6336208297028545,1.1366999999999976,0.5339577800000004,21.2351,22.0876
1960-08-01,16.4559,16.3526,16.0684,16.0684,16.7917,17.5409,17.3084,17.0759,16.7917,16.5076,16.7142,17.3859,17.9284,17.6701,17.1792,17.2309,17.8767,18.4967,18.1867,17.9542,17.3342,16.9984,17.4376,17.9284,18.6517,18.7034,18.1351,18.0576,19.0134,20.0209,19.6851,19.5817,19.1167,18.9876,19.5817,20.0984,20.5117,20.7184,19.7884,19.7367,20.8734,21.7518,21.4417,21.5451,20.8217,20.2017,20.7184,21.2351,0.6238942139564478,1.5499999999999972,0.9502464499999987,22.0617,21.0542
1960-09-01,16.3526,16.0684,16.0684,16.7917,17.5409,17.3084,17.0759,16.7917,16.5076,16.7142,17.3859,17.9284,17.6701,17.1792,17.2309,17.8767,18.4967,18.1867,17.9542,17.3342,16.9984,17.4376,17.9284,18.6517,18.7034,18.1351,18.0576,19.0134,20.0209,19.6851,19.5817,19.1167,18.9876,19.5817,20.0984,20.5117,20.7184,19.7884,19.7367,20.8734,21.7518,21.4417,21.5451,20.8217,20.2017,20.7184,21.2351,22.0617,0.7097885277300715,1.3691999999999993,0.6839383699999986,22.0876,20.8217
1960-10-01,16.0684,16.0684,16.7917,17.5409,17.3084,17.0759,16.7917,16.5076,16.7142,17.3859,17.9284,17.6701,17.1792,17.2309,17.8767,18.4967,18.1867,17.9542,17.3342,16.9984,17.4376,17.9284,18.6517,18.7034,18.1351,18.0576,19.0134,20.0209,19.6851,19.5817,19.1167,18.9876,19.5817,20.0984,20.5117,20.7184,19.7884,19.7367,20.8734,21.7518,21.4417,21.5451,20.8217,20.2017,20.7184,21.2351,22.0617,22.0876,0.7770302926938492,1.2658000000000023,1.0685863699999931,21.0542,21.5967
1960-11-01,16.0684,16.7917,17.5409,17.3084,17.0759,16.7917,16.5076,16.7142,17.3859,17.9284,17.6701,17.1792,17.2309,17.8767,18.4967,18.1867,17.9542,17.3342,16.9984,17.4376,17.9284,18.6517,18.7034,18.1351,18.0576,19.0134,20.0209,19.6851,19.5817,19.1167,18.9876,19.5817,20.0984,20.5117,20.7184,19.7884,19.7367,20.8734,21.7518,21.4417,21.5451,20.8217,20.2017,20.7184,21.2351,22.0617,22.0876,21.0542,0.6825935627260192,1.0850000000000009,1.121971809999994,20.8217,22.6301
1960-12-01,16.7917,17.5409,17.3084,17.0759,16.7917,16.5076,16.7142,17.3859,17.9284,17.6701,17.1792,17.2309,17.8767,18.4967,18.1867,17.9542,17.3342,16.9984,17.4376,17.9284,18.6517,18.7034,18.1351,18.0576,19.0134,20.0209,19.6851,19.5817,19.1167,18.9876,19.5817,20.0984,20.5117,20.7184,19.7884,19.7367,20.8734,21.7518,21.4417,21.5451,20.8217,20.2017,20.7184,21.2351,22.0617,22.0876,21.0542,20.8217,0.551698689591721,0.7232999999999983,0.6546812499999985,21.5967,22.1651
1961-01-01,17.5409,17.3084,17.0759,16.7917,16.5076,16.7142,17.3859,17.9284,17.6701,17.1792,17.2309,17.8767,18.4967,18.1867,17.9542,17.3342,16.9984,17.4376,17.9284,18.6517,18.7034,18.1351,18.0576,19.0134,20.0209,19.6851,19.5817,19.1167,18.9876,19.5817,20.0984,20.5117,20.7184,19.7884,19.7367,20.8734,21.7518,21.4417,21.5451,20.8217,20.2017,20.7184,21.2351,22.0617,22.0876,21.0542,20.8217,21.5967,0.5502843201978004,0.8782999999999994,1.6685405599999985,22.6301,21.8551
1961-02-01,17.3084,17.0759,16.7917,16.5076,16.7142,17.3859,17.9284,17.6701,17.1792,17.2309,17.8767,18.4967,18.1867,17.9542,17.3342,16.9984,17.4376,17.9284,18.6517,18.7034,18.1351,18.0576,19.0134,20.0209,19.6851,19.5817,19.1167,18.9876,19.5817,20.0984,20.5117,20.7184,19.7884,19.7367,20.8734,21.7518,21.4417,21.5451,20.8217,20.2017,20.7184,21.2351,22.0617,22.0876,21.0542,20.8217,21.5967,22.6301,0.6565663706718626,0.723399999999998,1.2841405600000007,22.1651,21.4934
1961-03-01,17.0759,16.7917,16.5076,16.7142,17.3859,17.9284,17.6701,17.1792,17.2309,17.8767,18.4967,18.1867,17.9542,17.3342,16.9984,17.4376,17.9284,18.6517,18.7034,18.1351,18.0576,19.0134,20.0209,19.6851,19.5817,19.1167,18.9876,19.5817,20.0984,20.5117,20.7184,19.7884,19.7367,20.8734,21.7518,21.4417,21.5451,20.8217,20.2017,20.7184,21.2351,22.0617,22.0876,21.0542,20.8217,21.5967,22.6301,22.1651,0.6942279914388513,0.3099999999999987,0.3123249999999991,21.8551,21.4934
1961-04-01,16.7917,16.5076,16.7142,17.3859,17.9284,17.6701,17.1792,17.2309,17.8767,18.4967,18.1867,17.9542,17.3342,16.9984,17.4376,17.9284,18.6517,18.7034,18.1351,18.0576,19.0134,20.0209,19.6851,19.5817,19.1167,18.9876,19.5817,20.0984,20.5117,20.7184,19.7884,19.7367,20.8734,21.7518,21.4417,21.5451,20.8217,20.2017,20.7184,21.2351,22.0617,22.0876,21.0542,20.8217,21.5967,22.6301,22.1651,21.8551,0.7044085511086585,0.6717000000000013,0.2269268899999985,21.4934,21.9584
